ASSERTION	AAMAAQpsb2dpbi1wZWFrAwABBAAAAAAAAMBXQAEAAAAAAACIs0A=
ASSERTION	AAECAAIFAAAAAAAAAAAA
RUN	parabank.Login200Test	login200test	1777156522795	 	3.3.1
USER	Login - 200 Concurrentes	1105	START	1777156527231	1777156527231
REQUEST	1095		login-peak	1777156527119	1777156527239	OK	 
USER	Login - 200 Concurrentes	1095	END	1777156527119	1777156527239
USER	Login - 200 Concurrentes	1106	START	1777156527239	1777156527239
REQUEST	829		login-peak	1777156525937	1777156527284	OK	 
USER	Login - 200 Concurrentes	829	END	1777156525937	1777156527285
USER	Login - 200 Concurrentes	1107	START	1777156527285	1777156527285
REQUEST	731		login-peak	1777156525574	1777156527288	OK	 
USER	Login - 200 Concurrentes	731	END	1777156525573	1777156527288
REQUEST	718		login-peak	1777156525541	1777156527289	OK	 
USER	Login - 200 Concurrentes	1108	START	1777156527289	1777156527289
REQUEST	664		login-peak	1777156525352	1777156527290	OK	 
USER	Login - 200 Concurrentes	664	END	1777156525352	1777156527290
USER	Login - 200 Concurrentes	1109	START	1777156527291	1777156527291
USER	Login - 200 Concurrentes	718	END	1777156525541	1777156527290
USER	Login - 200 Concurrentes	1110	START	1777156527291	1777156527291
REQUEST	730		login-peak	1777156525571	1777156527292	OK	 
USER	Login - 200 Concurrentes	730	END	1777156525570	1777156527292
REQUEST	764		login-peak	1777156525687	1777156527293	OK	 
REQUEST	726		login-peak	1777156525558	1777156527292	OK	 
USER	Login - 200 Concurrentes	764	END	1777156525687	1777156527293
REQUEST	696		login-peak	1777156525409	1777156527293	OK	 
USER	Login - 200 Concurrentes	1112	START	1777156527293	1777156527293
USER	Login - 200 Concurrentes	696	END	1777156525408	1777156527293
USER	Login - 200 Concurrentes	1113	START	1777156527293	1777156527293
USER	Login - 200 Concurrentes	726	END	1777156525558	1777156527294
USER	Login - 200 Concurrentes	1114	START	1777156527294	1777156527294
USER	Login - 200 Concurrentes	1111	START	1777156527293	1777156527293
REQUEST	750		login-peak	1777156525639	1777156527296	OK	 
USER	Login - 200 Concurrentes	750	END	1777156525639	1777156527296
USER	Login - 200 Concurrentes	1115	START	1777156527297	1777156527297
REQUEST	855		login-peak	1777156526064	1777156527348	OK	 
USER	Login - 200 Concurrentes	855	END	1777156526063	1777156527348
USER	Login - 200 Concurrentes	1116	START	1777156527349	1777156527349
REQUEST	858		login-peak	1777156526075	1777156527352	OK	 
USER	Login - 200 Concurrentes	858	END	1777156526075	1777156527352
USER	Login - 200 Concurrentes	1117	START	1777156527352	1777156527352
REQUEST	841		login-peak	1777156525966	1777156527356	OK	 
USER	Login - 200 Concurrentes	841	END	1777156525966	1777156527356
USER	Login - 200 Concurrentes	1118	START	1777156527356	1777156527356
REQUEST	865		login-peak	1777156526090	1777156527357	OK	 
USER	Login - 200 Concurrentes	865	END	1777156526090	1777156527358
REQUEST	838		login-peak	1777156525957	1777156527359	OK	 
USER	Login - 200 Concurrentes	838	END	1777156525957	1777156527359
REQUEST	814		login-peak	1777156525907	1777156527359	OK	 
USER	Login - 200 Concurrentes	1120	START	1777156527359	1777156527359
USER	Login - 200 Concurrentes	814	END	1777156525906	1777156527359
USER	Login - 200 Concurrentes	1121	START	1777156527359	1777156527359
USER	Login - 200 Concurrentes	1119	START	1777156527358	1777156527358
REQUEST	873		login-peak	1777156526113	1777156527360	OK	 
REQUEST	856		login-peak	1777156526077	1777156527360	OK	 
USER	Login - 200 Concurrentes	856	END	1777156526065	1777156527361
USER	Login - 200 Concurrentes	1122	START	1777156527361	1777156527361
USER	Login - 200 Concurrentes	873	END	1777156526113	1777156527361
USER	Login - 200 Concurrentes	1123	START	1777156527362	1777156527362
REQUEST	871		login-peak	1777156526107	1777156527360	OK	 
USER	Login - 200 Concurrentes	871	END	1777156526107	1777156527363
USER	Login - 200 Concurrentes	1124	START	1777156527363	1777156527363
REQUEST	846		login-peak	1777156525982	1777156527365	OK	 
USER	Login - 200 Concurrentes	846	END	1777156525982	1777156527366
USER	Login - 200 Concurrentes	1125	START	1777156527366	1777156527366
REQUEST	835		login-peak	1777156525948	1777156527366	OK	 
REQUEST	877		login-peak	1777156526117	1777156527366	OK	 
REQUEST	859		login-peak	1777156526077	1777156527367	OK	 
USER	Login - 200 Concurrentes	835	END	1777156525947	1777156527367
USER	Login - 200 Concurrentes	877	END	1777156526117	1777156527367
USER	Login - 200 Concurrentes	1126	START	1777156527368	1777156527368
USER	Login - 200 Concurrentes	1127	START	1777156527368	1777156527368
USER	Login - 200 Concurrentes	859	END	1777156526077	1777156527370
USER	Login - 200 Concurrentes	1128	START	1777156527370	1777156527370
REQUEST	867		login-peak	1777156526101	1777156527413	OK	 
REQUEST	889		login-peak	1777156526147	1777156527412	OK	 
REQUEST	878		login-peak	1777156526121	1777156527414	OK	 
USER	Login - 200 Concurrentes	878	END	1777156526121	1777156527415
USER	Login - 200 Concurrentes	1129	START	1777156527415	1777156527415
USER	Login - 200 Concurrentes	889	END	1777156526147	1777156527426
USER	Login - 200 Concurrentes	867	END	1777156526101	1777156527427
USER	Login - 200 Concurrentes	1131	START	1777156527427	1777156527427
USER	Login - 200 Concurrentes	1130	START	1777156527427	1777156527427
REQUEST	1125		login-peak	1777156527366	1777156529558	OK	 
USER	Login - 200 Concurrentes	1125	END	1777156527366	1777156529560
USER	Login - 200 Concurrentes	1132	START	1777156529560	1777156529560
REQUEST	989		login-peak	1777156526355	1777156529561	OK	 
USER	Login - 200 Concurrentes	989	END	1777156526355	1777156529564
REQUEST	993		login-peak	1777156526361	1777156529565	OK	 
REQUEST	1121		login-peak	1777156527360	1777156529565	OK	 
USER	Login - 200 Concurrentes	993	END	1777156526361	1777156529565
USER	Login - 200 Concurrentes	1121	END	1777156527359	1777156529566
USER	Login - 200 Concurrentes	1134	START	1777156529566	1777156529566
REQUEST	1126		login-peak	1777156527368	1777156529565	OK	 
USER	Login - 200 Concurrentes	1135	START	1777156529566	1777156529566
USER	Login - 200 Concurrentes	1126	END	1777156527368	1777156529567
USER	Login - 200 Concurrentes	1136	START	1777156529567	1777156529567
USER	Login - 200 Concurrentes	1133	START	1777156529564	1777156529564
REQUEST	1120		login-peak	1777156527359	1777156529567	OK	 
USER	Login - 200 Concurrentes	1120	END	1777156527359	1777156529568
USER	Login - 200 Concurrentes	1137	START	1777156529568	1777156529568
REQUEST	987		login-peak	1777156526353	1777156529571	OK	 
USER	Login - 200 Concurrentes	987	END	1777156526352	1777156529571
USER	Login - 200 Concurrentes	1138	START	1777156529571	1777156529571
REQUEST	963		login-peak	1777156526318	1777156529573	OK	 
USER	Login - 200 Concurrentes	963	END	1777156526318	1777156529573
USER	Login - 200 Concurrentes	1139	START	1777156529573	1777156529573
REQUEST	1048		login-peak	1777156526453	1777156529617	OK	 
USER	Login - 200 Concurrentes	1048	END	1777156526453	1777156529617
USER	Login - 200 Concurrentes	1140	START	1777156529618	1777156529618
REQUEST	1046		login-peak	1777156526456	1777156529623	OK	 
USER	Login - 200 Concurrentes	1046	END	1777156526451	1777156529623
USER	Login - 200 Concurrentes	1141	START	1777156529623	1777156529623
REQUEST	1026		login-peak	1777156526419	1777156529624	OK	 
USER	Login - 200 Concurrentes	1026	END	1777156526418	1777156529625
USER	Login - 200 Concurrentes	1142	START	1777156529626	1777156529626
REQUEST	979		login-peak	1777156526345	1777156529665	OK	 
USER	Login - 200 Concurrentes	979	END	1777156526344	1777156529666
USER	Login - 200 Concurrentes	1143	START	1777156529666	1777156529666
REQUEST	1122		login-peak	1777156527361	1777156529668	OK	 
USER	Login - 200 Concurrentes	1122	END	1777156527361	1777156529669
USER	Login - 200 Concurrentes	1144	START	1777156529669	1777156529669
REQUEST	1002		login-peak	1777156526378	1777156529671	OK	 
USER	Login - 200 Concurrentes	1002	END	1777156526376	1777156529671
REQUEST	975		login-peak	1777156526340	1777156529672	OK	 
USER	Login - 200 Concurrentes	1145	START	1777156529672	1777156529672
USER	Login - 200 Concurrentes	975	END	1777156526340	1777156529672
REQUEST	1127		login-peak	1777156527368	1777156529672	OK	 
USER	Login - 200 Concurrentes	1146	START	1777156529672	1777156529672
USER	Login - 200 Concurrentes	1127	END	1777156527368	1777156529672
USER	Login - 200 Concurrentes	1147	START	1777156529672	1777156529672
REQUEST	1006		login-peak	1777156526383	1777156529673	OK	 
REQUEST	998		login-peak	1777156526366	1777156529676	OK	 
USER	Login - 200 Concurrentes	1006	END	1777156526383	1777156529676
USER	Login - 200 Concurrentes	998	END	1777156526366	1777156529676
REQUEST	1128		login-peak	1777156527370	1777156529677	OK	 
USER	Login - 200 Concurrentes	1148	START	1777156529677	1777156529677
REQUEST	1132		login-peak	1777156529561	1777156529677	OK	 
USER	Login - 200 Concurrentes	1149	START	1777156529677	1777156529677
USER	Login - 200 Concurrentes	1128	END	1777156527370	1777156529677
USER	Login - 200 Concurrentes	1150	START	1777156529677	1777156529677
USER	Login - 200 Concurrentes	1132	END	1777156529560	1777156529677
USER	Login - 200 Concurrentes	1151	START	1777156529677	1777156529677
REQUEST	980		login-peak	1777156526345	1777156529678	OK	 
USER	Login - 200 Concurrentes	980	END	1777156526345	1777156529678
USER	Login - 200 Concurrentes	1152	START	1777156529679	1777156529679
REQUEST	1134		login-peak	1777156529566	1777156529680	OK	 
USER	Login - 200 Concurrentes	1134	END	1777156529566	1777156529680
USER	Login - 200 Concurrentes	1153	START	1777156529680	1777156529680
REQUEST	1054		login-peak	1777156526462	1777156529680	OK	 
USER	Login - 200 Concurrentes	1054	END	1777156526462	1777156529682
USER	Login - 200 Concurrentes	1154	START	1777156529682	1777156529682
REQUEST	1136		login-peak	1777156529567	1777156529686	OK	 
USER	Login - 200 Concurrentes	1136	END	1777156529567	1777156529687
USER	Login - 200 Concurrentes	1155	START	1777156529687	1777156529687
REQUEST	1074		login-peak	1777156526492	1777156529689	OK	 
REQUEST	1138		login-peak	1777156529572	1777156529690	OK	 
REQUEST	1056		login-peak	1777156526463	1777156529690	OK	 
USER	Login - 200 Concurrentes	1074	END	1777156526492	1777156529690
USER	Login - 200 Concurrentes	1056	END	1777156526463	1777156529690
USER	Login - 200 Concurrentes	1138	END	1777156529571	1777156529690
USER	Login - 200 Concurrentes	1157	START	1777156529690	1777156529690
USER	Login - 200 Concurrentes	1158	START	1777156529690	1777156529690
USER	Login - 200 Concurrentes	1156	START	1777156529690	1777156529690
REQUEST	1037		login-peak	1777156526434	1777156529692	OK	 
REQUEST	1073		login-peak	1777156526488	1777156529692	OK	 
USER	Login - 200 Concurrentes	1037	END	1777156526434	1777156529692
USER	Login - 200 Concurrentes	1159	START	1777156529693	1777156529693
USER	Login - 200 Concurrentes	1073	END	1777156526488	1777156529694
USER	Login - 200 Concurrentes	1160	START	1777156529694	1777156529694
REQUEST	1140		login-peak	1777156529618	1777156529729	OK	 
USER	Login - 200 Concurrentes	1140	END	1777156529618	1777156529730
USER	Login - 200 Concurrentes	1161	START	1777156529731	1777156529731
REQUEST	1142		login-peak	1777156529626	1777156529736	OK	 
USER	Login - 200 Concurrentes	1142	END	1777156529626	1777156529736
USER	Login - 200 Concurrentes	1162	START	1777156529736	1777156529736
REQUEST	1076		login-peak	1777156526579	1777156529744	OK	 
USER	Login - 200 Concurrentes	1076	END	1777156526579	1777156529744
USER	Login - 200 Concurrentes	1163	START	1777156529744	1777156529744
REQUEST	1143		login-peak	1777156529667	1777156529780	OK	 
USER	Login - 200 Concurrentes	1143	END	1777156529666	1777156529781
USER	Login - 200 Concurrentes	1164	START	1777156529781	1777156529781
REQUEST	1144		login-peak	1777156529669	1777156529783	OK	 
USER	Login - 200 Concurrentes	1144	END	1777156529669	1777156529784
REQUEST	1149		login-peak	1777156529677	1777156529784	OK	 
USER	Login - 200 Concurrentes	1165	START	1777156529784	1777156529784
REQUEST	1145		login-peak	1777156529672	1777156529785	OK	 
USER	Login - 200 Concurrentes	1149	END	1777156529677	1777156529784
USER	Login - 200 Concurrentes	1166	START	1777156529785	1777156529785
REQUEST	1148		login-peak	1777156529677	1777156529785	OK	 
USER	Login - 200 Concurrentes	1145	END	1777156529672	1777156529786
USER	Login - 200 Concurrentes	1167	START	1777156529786	1777156529786
REQUEST	1151		login-peak	1777156529678	1777156529786	OK	 
USER	Login - 200 Concurrentes	1151	END	1777156529677	1777156529787
USER	Login - 200 Concurrentes	1168	START	1777156529787	1777156529787
USER	Login - 200 Concurrentes	1148	END	1777156529677	1777156529787
USER	Login - 200 Concurrentes	1169	START	1777156529787	1777156529787
REQUEST	1068		login-peak	1777156526482	1777156529789	OK	 
USER	Login - 200 Concurrentes	1068	END	1777156526482	1777156529789
USER	Login - 200 Concurrentes	1170	START	1777156529789	1777156529789
REQUEST	1072		login-peak	1777156526487	1777156529792	OK	 
USER	Login - 200 Concurrentes	1072	END	1777156526486	1777156529792
USER	Login - 200 Concurrentes	1171	START	1777156529792	1777156529792
REQUEST	1154		login-peak	1777156529683	1777156529794	OK	 
USER	Login - 200 Concurrentes	1154	END	1777156529682	1777156529794
USER	Login - 200 Concurrentes	1172	START	1777156529794	1777156529794
REQUEST	1070		login-peak	1777156526485	1777156529795	OK	 
USER	Login - 200 Concurrentes	1070	END	1777156526484	1777156529796
USER	Login - 200 Concurrentes	1173	START	1777156529796	1777156529796
REQUEST	1158		login-peak	1777156529691	1777156529800	OK	 
USER	Login - 200 Concurrentes	1158	END	1777156529690	1777156529800
USER	Login - 200 Concurrentes	1174	START	1777156529800	1777156529800
REQUEST	1159		login-peak	1777156529693	1777156529803	OK	 
REQUEST	1160		login-peak	1777156529694	1777156529804	OK	 
USER	Login - 200 Concurrentes	1160	END	1777156529694	1777156529804
USER	Login - 200 Concurrentes	1175	START	1777156529805	1777156529805
USER	Login - 200 Concurrentes	1159	END	1777156529693	1777156529806
USER	Login - 200 Concurrentes	1176	START	1777156529806	1777156529806
REQUEST	1162		login-peak	1777156529737	1777156529842	OK	 
USER	Login - 200 Concurrentes	1162	END	1777156529736	1777156529843
USER	Login - 200 Concurrentes	1177	START	1777156529843	1777156529843
REQUEST	1163		login-peak	1777156529745	1777156529855	OK	 
USER	Login - 200 Concurrentes	1163	END	1777156529744	1777156529855
USER	Login - 200 Concurrentes	1178	START	1777156529855	1777156529855
REQUEST	1164		login-peak	1777156529782	1777156529887	OK	 
USER	Login - 200 Concurrentes	1164	END	1777156529781	1777156529887
USER	Login - 200 Concurrentes	1179	START	1777156529888	1777156529888
REQUEST	1168		login-peak	1777156529787	1777156529891	OK	 
USER	Login - 200 Concurrentes	1168	END	1777156529787	1777156529891
USER	Login - 200 Concurrentes	1180	START	1777156529891	1777156529891
REQUEST	1167		login-peak	1777156529786	1777156529895	OK	 
REQUEST	1165		login-peak	1777156529784	1777156529895	OK	 
USER	Login - 200 Concurrentes	1167	END	1777156529786	1777156529896
USER	Login - 200 Concurrentes	1181	START	1777156529896	1777156529896
USER	Login - 200 Concurrentes	1165	END	1777156529784	1777156529896
USER	Login - 200 Concurrentes	1182	START	1777156529897	1777156529897
REQUEST	1170		login-peak	1777156529789	1777156529897	OK	 
USER	Login - 200 Concurrentes	1170	END	1777156529789	1777156529898
USER	Login - 200 Concurrentes	1183	START	1777156529898	1777156529898
REQUEST	1169		login-peak	1777156529787	1777156529899	OK	 
USER	Login - 200 Concurrentes	1169	END	1777156529787	1777156529900
USER	Login - 200 Concurrentes	1184	START	1777156529900	1777156529900
REQUEST	1172		login-peak	1777156529794	1777156529901	OK	 
USER	Login - 200 Concurrentes	1172	END	1777156529794	1777156529901
USER	Login - 200 Concurrentes	1185	START	1777156529905	1777156529905
REQUEST	1174		login-peak	1777156529800	1777156529907	OK	 
USER	Login - 200 Concurrentes	1174	END	1777156529800	1777156529908
USER	Login - 200 Concurrentes	1186	START	1777156529910	1777156529910
REQUEST	1171		login-peak	1777156529792	1777156529911	OK	 
REQUEST	1166		login-peak	1777156529785	1777156529916	OK	 
USER	Login - 200 Concurrentes	1166	END	1777156529785	1777156529921
USER	Login - 200 Concurrentes	1187	START	1777156529921	1777156529921
REQUEST	1175		login-peak	1777156529806	1777156529925	OK	 
USER	Login - 200 Concurrentes	1171	END	1777156529792	1777156529924
USER	Login - 200 Concurrentes	1175	END	1777156529805	1777156529925
USER	Login - 200 Concurrentes	1189	START	1777156529928	1777156529928
USER	Login - 200 Concurrentes	1188	START	1777156529928	1777156529928
REQUEST	1177		login-peak	1777156529844	1777156529953	OK	 
USER	Login - 200 Concurrentes	1177	END	1777156529843	1777156529953
USER	Login - 200 Concurrentes	1190	START	1777156529957	1777156529957
REQUEST	1178		login-peak	1777156529856	1777156529968	OK	 
USER	Login - 200 Concurrentes	1178	END	1777156529855	1777156529987
USER	Login - 200 Concurrentes	1191	START	1777156529987	1777156529987
REQUEST	1180		login-peak	1777156529891	1777156530003	OK	 
USER	Login - 200 Concurrentes	1180	END	1777156529891	1777156530004
USER	Login - 200 Concurrentes	1192	START	1777156530005	1777156530005
REQUEST	1179		login-peak	1777156529888	1777156530008	OK	 
USER	Login - 200 Concurrentes	1179	END	1777156529888	1777156530008
